comsol_index,theory_index,pml_fraction,comsol_real_Hz,theory_real_Hz,real_error_Hz,comsol_imag_Hz,theory_imag_Hz,imag_error_Hz,comsol_Q,theory_Q,comsol_Forward,theory_Forward,Forward_error,comsol_Backward,theory_Backward,Backward_error,pair_cost,pair_ambiguity,pair_quality
41,41,0.372513320350036,1710.29665486246,1716.38909919989,6.09244433743015,85.4805887833037,3.94416882594202,-81.5364199573617,10.0040060510002,217.585653016508,2.72614588214454e-05,0.00172763703004733,0.00170037557122588,1.02516437582224e-05,0.00462407419862095,0.00461382255486273,0.969532258310632,0.27444791157505,moderate
42,40,0.376193417948671,1711.03147142273,1715.04198539333,4.01051397059996,87.8991981642239,2.94915004999372,-84.9500481142302,9.73291854281753,290.768858199837,4.91718677342258e-06,0.00421825271411229,0.00421333552733887,9.53144445912648e-07,0.00686146357879497,0.00686051043434906,0.843810735077829,0.27444791157505,moderate
43,57,0.0336622705694516,1716.05725249063,1823.82490621111,107.76765372048,99.3040501772569,82.393391394213,-16.9106587830439,8.64041924487208,11.0677863560985,0.802864950919261,0.696286308020208,-0.106578642899053,0.806368837301667,0.741517909103959,-0.064850928197708,9.09465037643396,0.421544319606862,low
44,44,0.488994892955933,1716.41298504369,1768.92109953355,52.50811448986,138.044219314656,5.90525762287151,-132.138961691784,6.21689554827113,149.775099792631,1.51974907553725e-05,0.0553271030787865,0.0553119055880311,0.000112858909118709,0.0956484979961024,0.0955356390869837,4.92414520715203,0.155787440581043,low
45,60,0.48778076272906,1716.49636552996,1881.86956498813,165.37319945817,137.86484656837,7.35572605363934,-130.509120514731,6.22528660588874,127.918682076058,2.62507280416283e-06,0.00162220705884842,0.00161958198604426,3.08074426622838e-07,0.000999229724018092,0.000998921649591469,14.223094096958,0.155787440581042,low
46,42,0.488365479832559,1716.51804272291,1722.17575633875,5.65771361584007,138.071556306308,63.0247579130522,-75.0467983932558,6.21604510242089,13.6626923558725,9.12844003265303e-05,0.513433399855991,0.513342115455664,0.00110831756632049,0.475440598051733,0.474332280485412,1.08419411368511,0.155787440581043,moderate
47,59,0.487738500419204,1716.5181898607,1839.75417712774,123.23598726704,137.866723096732,97.9603014224715,-39.9064216742605,6.2252810225145,9.39030479905055,2.03345941904945e-05,0.430463191175285,0.430442856581094,1.80265590387317e-06,0.56382615239167,0.563824349735766,10.8186304364234,0.155787440581042,low
48,47,0.213736441962217,1716.65273987886,1784.39528276771,67.7425428888498,52.9466512837993,42.4447244789804,-10.5019268048189,16.2111549857746,21.0202245941233,8.85520670196825e-07,4.2043784751241e-05,4.11582640810442e-05,1.23726283181833e-07,5.5806319607059e-05,5.56825933238772e-05,5.67868885553406,0.155787440581042,low
49,55,0.0355804936926124,1718.68612145878,1817.81953540997,99.1334139511901,104.953585217051,246.963770998624,142.010185781573,8.18783902381426,3.68033644785109,0.803604228558071,0.717041279994544,-0.086562948563527,0.808662950246179,0.902957121872761,0.094294171626582,8.48141113103216,0.804381362755181,low
50,51,0.602514520725936,1721.13143167498,1805.15313523805,84.0217035630701,201.154312450052,241.203171450188,40.048859000136,4.27813704491757,3.74197636868725,0.00206865846442994,0.730464165728246,0.728395507263816,0.0124962294573652,0.724998019014911,0.712501789557546,7.74982473073793,0.237623955469237,low
51,52,0.60248980363212,1721.13345717564,1813.02369453601,91.8902373603701,201.150742205875,17.3457642826832,-183.804977923192,4.27821801277293,52.2612801889048,0.000902885392917827,0.0301598424126924,0.0292569570197746,0.00390061873818295,0.0194437847234658,0.0155431659852828,8.05044836747648,0.229748362219446,low
