comsol_index,frequency_real_Hz,frequency_imag_Hz,Q,Forward,Backward,pml_fraction,mode_class,matched_theory_index,theory_real_Hz,theory_imag_Hz,theory_Forward,theory_Backward,pair_quality
23,1671.98267662229,4.97592214382137,168.007318874392,0.496077610417735,0.504083019893553,0.416671506432247,PML-dominated,53,1648.82073134999,5.39123549304648,0.0822787347784934,0.42870762053445,low
24,1675.23810675505,10.9691892954457,76.3610719823478,0.369646347172236,0.393870940675509,0.385660402994992,PML-dominated,54,1652.97812214042,6.72425849788737,0.215972199882854,0.603144913445022,low
25,1677.03261536071,16.0114300750935,52.3698572674472,0.350762865370333,0.416684155519544,0.339567819721904,PML-dominated,55,1653.49184247774,7.16126570761371,0.344376984129728,0.284563685842417,ambiguous
26,1677.36598726932,16.054265245309,52.2405093487366,0.502105103630919,0.505394136008429,0.0255083496859625,physical,56,1668.86211116128,5.18381533624764,4.94196587510614e-06,0.000244600387281482,moderate
27,1678.17821138788,10.9166123056374,76.8635069380112,0.501721170697508,0.500037335615616,0.340990511230644,PML-dominated,57,1670.97922447264,4.33558477677973,0.00299976812421229,0.0146230180604994,moderate
28,1682.25871452866,23.2862730825622,36.1212528205815,0.36110583623907,0.40152197254157,0.33670526678446,PML-dominated,58,1671.98503510365,4.16868881372741,0.359430850417515,0.555839140820973,moderate
29,1683.06984144478,21.7804140516054,38.6372324570368,0.510667686330698,0.496741711790385,0.320345369802488,PML-dominated,59,1671.99272487419,5.00156680049641,0.209607464742565,0.779973748408492,moderate
30,1685.40740653037,31.2869217498303,26.9346952699096,0.343444714611617,0.418812449732269,0.287276120203001,physical,60,1682.49594462773,8.55952667465692,0.445368245007535,0.588509950558405,ambiguous
31,1685.7160524647,31.1713961833854,27.0394698162927,0.544384060281465,0.455523453652826,0.355266883615555,PML-dominated,61,1682.51581812103,8.40049983271088,0.0219809922085809,0.712249599059956,ambiguous
32,1691.83914239458,39.4675740765084,21.4332801290868,0.508411247130111,0.51495779775133,0.357340992329365,PML-dominated,62,1684.25282331003,9.36226414405571,0.2650255168717,0.0460298354805,ambiguous
33,1692.06346886954,40.4572114052492,20.9117659138761,0.341246654830312,0.420869568716575,0.340658480078616,PML-dominated,63,1684.34640747449,9.31159664333963,0.113337344054012,0.453704518487441,ambiguous
34,1696.45800580698,51.4543029113562,16.4850936638825,0.313959233287566,0.44139983487661,0.297698279144523,physical,64,1704.95058121442,3.64097873675211,0.0170790314963264,0.0127678904804984,ambiguous
35,1696.70350865519,51.1986627615044,16.5698029708201,0.632392580921276,0.369210644506662,0.368221505688126,PML-dominated,65,1710.90498787526,3.88441780599581,0.0409142808392285,0.0163742743024253,ambiguous
36,1703.89519226423,60.2005535205046,14.1518233024541,0.429350690635854,0.607942812559827,0.36880001339971,PML-dominated,66,1714.4531371375,3.78279232752787,0.00418221752990306,0.00725638798591763,low
37,1704.56224746437,60.5565024897377,14.0741470971943,0.327891211245517,0.450610819765959,0.349550092240131,PML-dominated,67,1715.81408716761,4.76014373624234,0.0015560459513625,0.00435541465026421,low
38,1711.31713327279,89.4274304531031,9.56818911491718,0.333833566916819,0.663371702985367,0.288496307649209,physical,68,1721.29574071652,63.7520273795006,0.513679449428439,0.475781304449961,ambiguous
39,1711.53061649496,89.3772021308519,9.57476054122395,0.408516486551421,0.484464305711967,0.394454220009851,PML-dominated,69,1747.1118331021,2.16630491290574,0.0531439273079215,0.0055052095891535,ambiguous
40,1713.29469971443,84.6683287834887,10.1176834616378,0.395580395838704,0.512528266119164,0.394890184368517,PML-dominated,70,1768.10407276969,6.23281688271237,0.0564380637907003,0.0948772747139076,low
41,1713.66802857564,85.1126780978615,10.0670550314801,0.182877763821823,0.760663928167397,0.372513320350036,PML-dominated,71,1776.65657892188,10.3385602992254,0.0107321987787627,0.0184804605585852,ambiguous
42,1714.20191700681,105.242348814862,8.14406907632951,0.503624643832367,0.496323380992937,0.376193417948671,PML-dominated,72,1777.04655425586,11.8598553711362,0.0100629845995166,0.00514699890479712,low
43,1715.30858420842,105.413784503935,8.13607343802554,0.503287500671275,0.496463531065704,0.0336622705694516,physical,73,1783.65614845315,43.190736515686,4.17987045951806e-05,5.53135917319777e-05,low
44,1716.83335858729,138.038059874313,6.21869562695428,0.456580691975497,0.552862212407479,0.488994892955933,PML-dominated,74,1785.73528926008,19.1734963544437,0.217589883295479,0.0193788466805843,low
45,1716.86166439,138.021798574858,6.21953083540945,0.388742809330681,0.531163031767398,0.48778076272906,PML-dominated,75,1795.23704938947,249.710759017323,0.759481703602045,0.365519638659246,low
46,1716.98650959117,138.121253794841,6.21550435728559,0.358246985558245,0.295075354108052,0.488365479832559,PML-dominated,76,1800.6608668428,20.083427723182,0.0282733805660774,0.0330043110938246,low
47,1717.01111002859,138.099130104148,6.21658915857651,0.385583065070013,0.373293530190611,0.487738500419204,PML-dominated,77,1805.15283796396,241.184765449148,0.731224411819616,0.72536608721068,low
48,1721.45516704182,201.116183270533,4.27975297424521,0.356731850438414,0.0228199408537765,0.213736441962217,physical,78,1812.73708978727,18.1696302700726,0.0297949540427455,0.0194455239546943,low
49,1721.46040024709,201.111442747758,4.2798668656716,0.488529387125473,0.55410908092313,0.0355804936926124,physical,79,1814.64300914145,74.1211834888038,0.685176539531151,0.681418207372975,low
50,1721.46858861474,201.108673772226,4.27994615131434,0.447382778045865,0.276124950821855,0.602514520725936,PML-dominated,80,1817.22631702589,17.2683202129986,0.0134322565551432,0.00143209324938085,low
51,1721.47202706526,201.102095402372,4.28009470418715,0.69869802773368,0.464597627130249,0.60248980363212,PML-dominated,81,1817.81328389482,246.949817240575,0.716991745823859,0.903039782652964,low
52,1723.44716841991,279.398987874082,3.08420438730548,0.642914806606562,0.10481143586964,0.602451484267054,PML-dominated,82,1822.87432777255,83.0116477287225,0.68830454390092,0.739772955455578,low
53,1723.44837680708,279.399389670718,3.08420211446816,0.621613809270238,0.0702996660612531,0.602447522797328,PML-dominated,83,1823.3673127148,241.111036711893,0.569192084549104,0.692581181505106,low
54,1725.0784126539,78.1084688502617,11.0428384914379,0.412766623785392,0.4888360083805,0.241133931709241,physical,84,1837.81205261737,9.13127849972637,0.0281492021592887,0.0145559403344202,low
55,1741.05995906829,435.321200308298,1.99974175141856,0.23949540951295,0.150919228255827,0.0368133364999646,physical,85,1838.81735609415,98.4761229444213,0.430467540046783,0.564302166000926,low
56,1741.06017667791,435.320294687388,1.999746161534,0.466892681027316,0.079473439455422,0.229384074927617,physical,86,1880.94633712861,8.33665300801439,0.00162012718321253,0.000980274119950227,low
57,1741.07277514602,435.31742812425,1.99977380029117,0.343020193850066,0.0450397580184007,0.22927743342849,physical,87,1894.74076972554,11.0401677551268,0.00215982854179102,0.00105729928803934,low
58,1767.14484244594,80.2794907045213,11.0062036202381,0.405804669617926,0.4235464789557,0.140014779061045,physical,88,1918.46869805887,100.67233406198,0.582049760654015,0.431525864597428,low
59,1801.46606646263,104.712709983927,8.6019455839656,0.000966236160019868,0.000688865032755872,0.0454292787370122,physical,89,1922.39433134582,10.0044739584109,0.0109286564140809,0.222477807040658,low
60,1826.73176916116,100.451800858713,9.09257849807232,0.502708521736572,0.497108374499883,0.100754260364436,physical,91,1936.81382224208,16.8260282459549,0.272035552064127,0.515203879312756,ambiguous
