comsol_index,frequency_real_Hz,frequency_imag_Hz,Q,Forward,Backward,pml_fraction,mode_class,matched_theory_index,theory_real_Hz,theory_imag_Hz,theory_Forward,theory_Backward,pair_quality
16,1667.07548297936,0.1114468280868,7479.24149838055,0.336992016149355,0.516206679460746,3.7840167851684e-05,physical,59,1668.82841165628,0.304283140041498,0.363620752815597,0.403124866988594,ambiguous
17,1667.45530344692,0.987196591211235,844.540650915866,0.115695632932044,0.877973971475163,0.000335002035610094,physical,60,1668.89927281397,0.707542050419854,0.458834348476201,0.539991826746167,high
18,1668.65277324633,0.719680522993558,1159.30105090622,2.85521729216783e-05,8.69175500422163e-05,0.829458234143763,PML-dominated,61,1668.90270021129,0.639926085910999,0.131609065542615,0.66634562478324,ambiguous
19,1668.65393137292,0.721486343704357,1156.40021875223,4.42438958662246e-05,0.000164201169929492,0.824349211675402,PML-dominated,62,1668.90474515992,0.574902314886799,0.437014713720336,0.560600877247703,ambiguous
20,1668.65507230657,0.675065919695458,1235.92009581772,6.14635810895223e-07,1.22960634596708e-05,0.808599621306404,PML-dominated,63,1670.87460416957,3.38506414492781,0.371619577768793,0.39360371858613,ambiguous
21,1668.65815444543,0.646456493279185,1290.61906856335,9.11559261131507e-06,5.4262457457607e-05,0.783058338593712,PML-dominated,64,1671.60381834227,5.75916009116796,0.332092081912161,0.434100390247707,ambiguous
22,1671.34564679514,6.36537299629035,131.284187727033,2.99080612981442e-06,6.30702600961648e-07,0.424030400456663,PML-dominated,65,1671.86242971785,6.02140032532569,0.495289350622062,0.507421587253735,ambiguous
23,1671.36918332475,6.33107358450178,131.997295641627,2.22747921651935e-06,7.82579944361932e-08,0.416671506432247,PML-dominated,66,1671.98267662229,4.97592214382137,0.496077610417735,0.504083019893553,ambiguous
24,1671.39594749049,6.00115811217681,139.256116590154,2.67161799294153e-06,1.46334822801551e-05,0.385660402994992,PML-dominated,67,1675.23810675505,10.9691892954457,0.369646347172236,0.393870940675509,ambiguous
25,1671.5419820552,5.65021207085068,147.918517136609,9.10331703883593e-07,5.55370946669098e-06,0.339567819721904,PML-dominated,68,1677.03261536071,16.0114300750935,0.350762865370333,0.416684155519544,ambiguous
26,1676.08603444147,106.595246990881,7.86191730755525,2.54727552159847e-08,1.48020274092303e-08,0.0255083496859625,physical,69,1677.36598726932,16.054265245309,0.502105103630919,0.505394136008429,ambiguous
27,1676.74702818993,17.5806267662835,47.6873506980317,2.12410870548978e-06,9.91197026281735e-08,0.340990511230644,PML-dominated,70,1678.17821138788,10.9166123056374,0.501721170697508,0.500037335615616,ambiguous
28,1676.75248464041,17.4202542571584,48.1265215733401,1.22649713337982e-06,2.5445852345799e-07,0.33670526678446,PML-dominated,71,1682.25871452866,23.2862730825622,0.36110583623907,0.40152197254157,ambiguous
